ra_rad,dec_rad,mag
5.6960950313187,1.06675940513287,4.349
5.77612732983997,1.12797086485652,4.446
5.97635765286718,1.15541511438699,3.611
0.374956498411802,1.18909309828735,4.844
0.506147202402202,1.19878360227767,4.953
0.532138465853988,1.23756161994113,4.647
0.538593097995184,1.26398913001025,3.94
0.837486281499037,1.29841437191746,4.84
1.0051285042182,1.24498287790487,4.611
1.65302899471635,1.20985842655605,4.758
2.36729862203952,1.18035948868726,4.942
2.50664630903935,1.21876941065189,4.633
3.01681760522227,1.21005554351817,3.987
3.28769401988831,1.21803406783331,3.849
4.01743871426765,1.2537394172916,3.011
3.88644036074518,1.2942572165035,2.215
4.31089424402723,1.20022904783586,4.942
4.61182124312781,1.20005295458631,4.821
4.63358398849224,1.25923493166763,4.6
4.80419230036219,1.26944178590663,3.614
4.80295823180425,1.24507961050973,4.21
4.94974344917056,1.24437072286835,4.942
5.02896986390087,1.18091667143739,3.165
5.24828296142372,1.18461717401894,4.653
5.11538493482018,1.21581701989226,4.757
5.18438039859771,1.22640672606532,4.01
5.04203886158907,1.28029453693445,4.593
5.6228382442452,1.2315164502455,3.173
5.68070436053118,1.24461906262603,4.659
5.8023784082402,1.2625922196151,4.888
6.10265207702014,1.18876949138022,4.971
1.83288919100964,1.34350920860451,4.699
2.77110959060689,1.32144036390521,4.959
2.51802217695735,1.41941314720102,4.43
3.78529492352014,1.3211443419269,4.401
3.70380160167898,1.35345946261703,4.963
4.11922899724422,1.35777014556957,4.279
4.26516945745021,1.32217985380062,4.991
4.38937574019002,1.43182018426451,4.312
5.27477408542795,1.35632017384904,4.391
6.05584464630201,1.31576067557972,4.609
6.19306811104612,1.35493945731682,3.322
0.299969153331367,1.50547025754846,4.364
0.662293434743054,1.55795306458163,2.038
5.99702128341835,1.47211850134164,4.85
5.96677588672898,1.45130815527195,4.916
4.59116042185859,1.5112188593268,4.34
0.0232810751740524,-0.0996166975736281,4.727
0.00855347154999612,-0.104965349125354,4.576
0.231292079846373,-0.0199710833803864,4.941
1.02228927379592,-0.0515698834209132,4.804
0.918992228702944,-0.0885782908118248,4.71
1.09897124404465,-0.119338278108927,4.067
1.20566916144717,-0.0585112566490964,3.896
1.24573909957369,-0.0568039221677204,3.981
1.27799330652759,-0.0951675480522084,4.395
1.40395352369075,-0.00667523233386977,4.678
1.43873178706257,-0.0190631351782309,4.884
1.41579780045541,-0.0418379322241818,3.564
1.41580592601027,-0.0418361481486204,4.871
1.34325129449416,-0.0887721289984135,2.779
1.31527606030376,-0.125209344404887,4.752
1.38581978454225,-0.1194574006701,3.556
1.48721790023895,-0.0197010132263279,4.9
1.47805865457618,-0.0453797580222524,3.763
1.46339719229852,-0.0844451544444955,4.607
1.46360260620684,-0.103147194090458,2.715
1.46190831142938,-0.104754942702709,4.702
1.44832219676936,-0.127435962509819,4.565
1.47866352216494,-0.125887659462825,4.79
1.571039977551,-0.0536559353258831,4.669
1.63561585384491,-0.109515454599362,4.117
1.88436364576117,-0.00860037901897272,4.136
1.84530603123846,-0.0739886860084006,4.937
2.09972823726974,-0.0243056342340543,4.853
2.13189412759643,-0.0520768801010677,4.456
2.20636300621646,-0.0681789261477464,3.876
2.28495398443977,-0.126252356656537,4.716
2.48337395178491,-0.0483273960757924,4.64
2.49574267956944,-0.0206763419586517,4.562
2.53009921833598,-0.0199457811676873,4.036
2.65263042708578,-0.00648656136906455,4.473
2.88776909392115,-0.0433642207351886,4.912
2.9524935469527,-0.0637325066703426,4.477
3.04101303552763,-0.0143770940373002,4.414
3.01206684709814,-0.0524209316205256,4.929
3.2284485339407,-0.0116377406096334,3.874
3.32339653318657,-0.0252987899338909,3.484
3.32338417049588,-0.0252957694670874,3.528
3.44680783852339,-0.096672410377719,4.395
3.5547808001023,-0.0104010859973365,3.38
3.54286457021937,-0.109184586948007,4.897
3.78824715039335,-0.0388851079247694,4.918
3.73506888079141,-0.104712109530338,4.126
3.91470067893546,-0.0758599636297395,4.503
3.85307353903079,-0.098741018240414,3.907
4.14350344855319,-0.0598672706637458,3.535
4.25138677770117,-0.0644722831488234,2.896
4.26872940674723,-0.0819013883723938,3.321
4.52307073666443,-0.00777189879925319,4.915
4.45521482662986,-0.0736990416377151,4.988
4.56679454496741,-0.0887759929828445,4.569
4.71449868394448,-0.064407383255121,4.66
4.80537143380927,-0.050594035104071,3.337
4.91822680265059,-0.0828659473760353,4.337
4.96136523031498,-0.102037347422162,4.939
5.00145542892159,-0.0852130197283592,3.395
4.98152074385916,-0.100166486934515,4.131
5.13441518345745,-0.0224545820116863,4.323
5.13515495278008,-0.122652613678036,4.942
5.28531265624645,-0.0143374483597423,3.208
5.40326914758726,-0.0192879238120439,4.409
5.44428098929654,-0.0877499132174653,4.638
5.63548789603735,-0.097235041522176,2.958
5.7848236907977,-0.00558242322066617,3.033
5.77404683593601,-0.0376181947137636,4.765
5.88538165124371,-0.000350020894565557,4.338
5.88537818484528,-0.000358558521667538,4.492
5.8540746187669,-0.0242138592369308,3.827
5.91385417214951,-0.00204849294306574,4.012
6.08387994983834,-0.105574986000825,4.406
6.27739500651836,-0.0620635729231691,4.989
0.0847702291735294,-0.154006477527463,3.674
0.192815289954778,-0.185171582447491,4.878
0.299279755432679,-0.177714045546323,3.573
0.366624459052934,-0.142816050493416,3.722
0.486338375999188,-0.180380507217643,3.851
0.47815502612622,-0.186513087191003,4.694
0.636827410327297,-0.214509327466148,4.862
0.769807054809842,-0.155293181550456,4.013
0.696227740489886,-0.207208323560538,4.874
0.716119456069735,-0.241880054303749,4.216
0.854485876203523,-0.153933336712632,4.821
0.929085619610872,-0.165077830869556,3.814
0.974104730301408,-0.17040337687998,3.622
0.986731765244441,-0.211212591448151,4.613
1.03859940026495,-0.23576808457446,3.129
1.11392553190462,-0.133428108753708,4.506
1.2137909635058,-0.249651504553385,4.023
1.30868693012335,-0.218819205647378,4.804
1.34890562039309,-0.152787562267151,4.211
1.4134860013818,-0.136276308942043,4.237
1.36265884683833,-0.207156777530008,4.436
1.36672934822573,-0.22586817440969,4.434
1.39441080702564,-0.22997829075685,4.239
1.5788263241858,-0.184968802241013,4.992
1.5138803544892,-0.258691795206586,3.541
1.55511145528015,-0.247278776908254,3.738
1.59765432546561,-0.260669353256462,4.669
1.6395103602448,-0.239431547255024,4.987
1.80724460841583,-0.210113733198293,4.23
1.74218173342433,-0.246890097494356,4.986
2.01257062963374,-0.166698647285516,4.039
2.14357754713778,-0.225618643639334,4.82
2.29674707104654,-0.236452574781824,4.402
2.47656723926063,-0.151121107411114,2.14
2.44557123946636,-0.166778407261536,4.915
2.44247062627094,-0.209000573895077,4.873
2.64035363993011,-0.228020721962897,4.574
2.6641924380337,-0.215618868527292,3.707
2.58081059995417,-0.259122259373574,4.21
3.03984815635909,-0.171081398722603,4.662
2.98717400259684,-0.189530960260703,4.986
2.96418862791144,-0.257942617337556,3.674
3.31283614383256,-0.139548908627282,4.783
3.378750980529,-0.166486770248443,4.975
3.72145978206501,-0.179309898343458,4.325
3.74857395318201,-0.233369573878421,4.532
3.93123408938996,-0.148683623861944,4.963
4.00120143138388,-0.163761945639602,2.568
4.03257501919918,-0.180157423945042,4.972
4.0761220689331,-0.175659182500553,4.722
4.08200084801356,-0.258126395795402,4.015
4.24114978389492,-0.175653779833854,4.942
4.20785316822422,-0.198498107655612,4.363
4.1808903724803,-0.249221815661651,4.927
4.31010371197784,-0.146113271538412,4.653
4.35092622595491,-0.184431623058505,2.546
4.40623122881776,-0.18819942134722,4.687
4.541467469355,-0.224220365604183,4.329
4.61572055040486,-0.141699214130532,4.616
4.63129462562617,-0.224716478585655,4.24
4.70814139579699,-0.170582014645047,3.42
4.81562395389002,-0.155934844519569,4.77
4.86600897848578,-0.143886164392224,3.991
4.89684317369202,-0.157996792729437,4.734
4.83978734745522,-0.254221380069961,4.684
5.31299089840455,-0.218309530584954,4.342
5.31476180999458,-0.218949082054737,3.665
5.32614971300498,-0.222687964077471,4.741
5.32766642437078,-0.257984227034122,3.151
5.46573365946606,-0.156788426413657,4.756
5.44401298648498,-0.165732563387707,3.758
5.53964947867632,-0.198473478441872,4.601
5.66251057629683,-0.137081693568837,4.7
5.83303849655611,-0.135844007641485,4.268
5.78767390160533,-0.242071587957594,4.261
5.98916026671123,-0.132290275207257,3.934
5.89330898103763,-0.186365566203038,4.815
5.97597109629725,-0.237236140000441,4.211
6.09072608882682,-0.15861091003963,4.363
6.09950429682529,-0.160264693805298,4.373
6.1041202293119,-0.167739108912997,4.999
6.20779759875311,-0.253856473087673,4.478
0.0163169231302026,-0.302569765300805,4.527
0.0491498055167747,-0.269967192548069,4.95
0.0638802353524887,-0.330440882398276,4.629
0.190185411257245,-0.313926758355615,2.139
0.454154917188248,-0.278196833614255,3.572
0.523621240778299,-0.367877531279373,4.167
0.663605684801243,-0.266068733675562,4.792
0.72039808360711,-0.324152486061549,4.521
0.746296951422691,-0.366589359085413,4.871
0.870555794403864,-0.379746396242537,3.91
0.93282385149846,-0.377563911231203,4.233
1.22365824369301,-0.343332173105498,4.528
1.36542011270022,-0.282838148947774,3.247
1.31522053038468,-0.349972000562826,4.877
1.33282541679293,-0.390448232140589,3.334
1.45180949411827,-0.311057684378492,2.587
1.39822047803203,-0.37070339526754,4.723
1.43224088680499,-0.362317170591248,2.901
1.53292966561256,-0.364408852230253,3.879
1.50301679498639,-0.391783399593587,3.638
1.59254958140792,-0.287707684406949,4.988
1.73612417677793,-0.318303993854134,4.564
1.73086033566148,-0.33607845767424,4.068
1.81350109419971,-0.351448179100212,4.708
1.8044457547941,-0.352979974299542,4.773
1.84899400165785,-0.272852294058247,4.078
1.81574056019686,-0.297652598933679,4.371
1.92957271616763,-0.331902273633574,4.941
2.09381715458829,-0.321127123609496,4.618
1.98118174121501,-0.389141712871,4.493
2.13378391757608,-0.33588887355317,4.368
2.27644285946435,-0.278264586597686,4.983
2.47534318819446,-0.389972915804353,4.849
2.73183485084205,-0.293848685943016,3.985
2.83451907104114,-0.282640490409986,3.234
2.87880897025476,-0.319374042303096,4.195
2.98836573348139,-0.308644320581453,4.091
3.07510851998742,-0.320279864170624,4.813
3.21056675174475,-0.306165342178382,2.532
3.28152636508017,-0.282673565097443,4.338
3.27190893244058,-0.288242861522272,2.926
3.48374522096212,-0.319546495668491,4.81
3.52317719377408,-0.278791532391191,4.873
3.88719101079943,-0.279981825822567,2.742
3.98031863966399,-0.345429185329104,4.529
4.16184947890539,-0.29198124856963,4.24
4.11001736500036,-0.343460303660006,4.924
4.32466172911433,-0.289946854745328,4.378
4.30670454729843,-0.322121408886424,4.281
4.21253863811889,-0.345607548379347,4.517
4.21251470773498,-0.345669371781177,2.592
4.24113117467084,-0.339652392818158,4.35
4.29395954886738,-0.349717293844041,4.591
4.2184922035106,-0.360744488436197,3.929
4.22110260136662,-0.364228636163944,4.404
4.32901192038702,-0.374660672433972,4.449
4.49587022568012,-0.27445581251599,2.477
4.54223544023128,-0.368481494089445,4.431
4.61459246940921,-0.268755512899236,3.553
4.64009249283879,-0.378441302732413,4.914
4.7724434571584,-0.367545929891601,3.845
4.9642837117707,-0.36838059677992,3.636
5.01679139463263,-0.366929828665647,2.903
4.99462193606527,-0.379460645875946,3.861
5.06899055215203,-0.27846758497032,4.579
5.06875314758025,-0.311492406625255,3.935
5.05113403289887,-0.330790686348416,4.991
5.17648221807122,-0.34489648605772,4.99
5.36191468256146,-0.310908163766802,4.967
5.52373301453621,-0.30076752365443,4.07
5.51700916745229,-0.346533886766765,4.868
5.59485623311585,-0.293818184918074,4.377
5.67270895748591,-0.290811244416275,3.704
5.70303013096089,-0.281462174998733,2.885
5.6839197937021,-0.329279434197981,4.823
5.65958082839172,-0.339746029732527,4.486
5.61414445869532,-0.391152312796143,3.841
5.62311633156918,-0.38060712159472,4.602
5.99804489930243,-0.276124410287282,3.258
5.94977164770336,-0.328652046800419,4.83
6.0626021750989,-0.369529525558958,3.807
6.06464799838634,-0.391959476087977,4.802
6.12161850088653,-0.350817351309628,4.072
6.13503491159832,-0.360271139609625,4.538
6.20361330818167,-0.310957194254281,4.906
6.16658460610221,-0.365027380860131,4.759
0.0101754774078409,-0.518719063996921,4.999
0.25571695357866,-0.512384128804755,4.274
0.543192827892215,-0.511325972505718,4.659
0.671276163041261,-0.492747382964808,4.95
0.795840327638593,-0.412322560243829,4.092
0.865545357990577,-0.392893045723552,4.976
0.838070294846693,-0.505953593900943,3.976
0.989811693321163,-0.405784257541891,4.266
1.01975981750382,-0.42956433613719,4.603
1.0468685566326,-0.419162748008627,4.602
1.19340908738989,-0.519523236143483,4.612
1.70979494951512,-0.408728825561277,4.286
1.72375844170947,-0.400811900547691,4.517
1.80699421650002,-0.42209412325873,4.041
1.84579270914453,-0.415969408088045,2.999
1.84009680548857,-0.487554814986358,3.656
1.89478880630661,-0.459938167417426,4.415
1.86921025457986,-0.460648380810905,1.905
1.89722046237594,-0.467271194449619,4.004
1.9628710120668,-0.401849828480698,4.88
1.91407193325574,-0.428630186703237,4.927
1.91422530179483,-0.435536166574052,4.383
1.99971445198401,-0.442699070429934,4.664
2.0424115857134,-0.45268917519619,4.468
1.90495366129156,-0.486618339203046,4.857
2.00199301475267,-0.467779717594738,4.616
2.00202854250039,-0.467815174133025,4.401
1.98697718396528,-0.495138015942735,4.617
2.0225744594947,-0.495864708385946,4.803
2.02374357318107,-0.505357195347849,3.987
2.08068985312923,-0.399333482752875,4.265
2.12731647244925,-0.424192331207407,2.842
2.04768249838038,-0.433885136588879,3.452
2.33667357085928,-0.483139659242779,4.884
2.3148828073753,-0.483628037448605,4.158
2.26765351399633,-0.51593833003442,4.973
2.39131060811759,-0.451316648970553,4.784
2.44997620877029,-0.453182404893738,4.905
2.45744214384675,-0.503246161847163,4.814
2.5363275030898,-0.411749562890812,4.736
2.54050242752635,-0.417405413509373,4.984
2.54906038719052,-0.484668687397113,4.848
2.90305756852512,-0.47636343029015,4.956
2.93066135231933,-0.398382198548991,4.452
3.18577296323061,-0.394789835869765,3.138
3.17829958449942,-0.431598664860711,4.054
3.29163525451186,-0.408348334010498,2.721
3.48595022630586,-0.404417537503077,3.078
3.692992884261,-0.465695046768805,3.368
3.76596778215981,-0.48439895531333,4.937
3.78812387935908,-0.514725216248541,4.959
3.94475066315126,-0.44125349432112,3.459
3.88462703643259,-0.487997990735353,4.573
4.08853924548688,-0.491049712546034,3.75
4.19024547968986,-0.394821775395076,2.271
4.16091716032183,-0.442041940003924,4.694
4.14942897994286,-0.449444874104911,4.622
4.1837811243194,-0.45577605177773,2.832
4.09566113759599,-0.519718739025112,3.616
4.17519667247705,-0.509881769272893,3.833
4.27883316717984,-0.42183428143222,4.665
4.28124266454899,-0.446678739472537,2.911
4.32059714421856,-0.438343295499897,4.759
4.24247398753862,-0.487407211618852,4.543
4.26863171106968,-0.49940882911745,4.785
4.34535738052316,-0.492462338409367,2.759
4.56565163809789,-0.421938719491198,4.189
4.58766725618913,-0.418227013815714,4.795
4.54662516146621,-0.436323382672399,3.212
4.65811102926108,-0.485738947554512,4.656
4.56994639649181,-0.52127805352889,4.317
4.71148388125801,-0.415669828605126,4.72
4.79116096111967,-0.47198317327763,4.829
4.74765759994398,-0.496669993005373,4.661
4.73429466804033,-0.516269933516586,4.781
4.80399270939586,-0.520598596502023,2.83
4.83443408230015,-0.44369236750144,2.924
4.91160280288612,-0.471077925797959,3.126
5.04199624937538,-0.44081224733548,4.924
5.00447025639174,-0.482940002826596,3.427
4.98558426288235,-0.521506373138313,2.599
5.13435084381443,-0.434300231037407,4.587
5.23142059480247,-0.457202384933409,4.945
5.21783332054569,-0.459012763304757,4.773
5.22266691339238,-0.474203582199214,4.698
5.24758544407882,-0.483628057694424,4.676
5.43711980441543,-0.441053903703849,4.172
5.52888806317173,-0.436434464676241,4.692
5.46210177363139,-0.46982749076402,4.289
5.93698055949008,-0.472000191110501,4.16
6.05053364987983,-0.414395570175963,4.584
6.23486485629249,-0.490965828356991,4.572
0.737795702043777,-0.565589591858171,4.565
0.969741446092265,-0.557429561503872,4.947
0.97229786737224,-0.651243783872078,4.717
1.00118225980157,-0.631813438400544,4.267
1.20231653300521,-0.533413410721146,3.908
1.12527340561409,-0.589892174034963,3.516
1.15207842272096,-0.593706079733725,4.123
1.38528887458242,-0.609036250078985,4.931
1.32822487723766,-0.619294750530415,4.711
1.44518742817861,-0.619077333469231,3.983
1.48199835226279,-0.59470442499556,2.608
1.54075347888134,-0.589945092766949,4.845
1.56004873307625,-0.615809418073172,4.32
1.53135136367185,-0.624274768472834,3.231
1.65942903802,-0.524704911871138,2.961
1.66728592213652,-0.583575304222285,3.93
1.69371171166006,-0.568629500058744,4.436
1.64301925167988,-0.613317733498615,4.472
1.60363994871596,-0.650186120279489,4.977
1.7882690784686,-0.567380131944576,3.486
1.96659405627377,-0.54039380270462,4.738
1.99564644711557,-0.610315851310054,4.527
1.90600186607227,-0.638661920842613,4.983
1.91247302037283,-0.641128474246738,4.659
1.90739450337781,-0.647473112247815,2.866
2.08422170925755,-0.529438075854675,4.793
2.18769940413115,-0.576907515194077,4.983
2.15326490098333,-0.626564730161374,4.744
2.17535751759065,-0.639825293617475,4.46
2.28460232677543,-0.579211693636572,3.631
2.26937473641163,-0.616247008943094,4.057
2.42492268611646,-0.652982626258841,4.668
2.48380126702886,-0.627469195384474,4.658
2.73646545439181,-0.542235050016316,4.424
2.86547074784999,-0.648176339960963,4.707
3.02379136478005,-0.556020448115659,3.632
3.0552562776466,-0.606408741189511,4.674
3.11065140878842,-0.591807892451446,4.345
3.36275252378768,-0.593399855956876,4.889
3.60274104732038,-0.576721762768846,4.272
3.49326319200003,-0.640750396486315,2.732
3.63556016516781,-0.557241967407215,4.717
3.62952694678877,-0.575855135760331,4.497
3.61913801543887,-0.601279452392019,4.416
3.69434920248653,-0.634775520100842,2.158
3.85568248582007,-0.613896163014395,4.201
3.86148295756205,-0.614213272933387,4.924
4.00479163666162,-0.5261936730107,4.47
3.99079129515624,-0.5501125188951,4.961
4.02213818152838,-0.632880386621155,3.729
4.02802724618319,-0.643302023172302,4.499
4.14934116439967,-0.586904897634248,3.94
4.10050399133423,-0.60060135445304,4.769
4.11323342631527,-0.605810838337134,4.698
4.21755490009215,-0.642321031021089,4.172
4.32572098549439,-0.605705504226118,4.202
4.34750406656261,-0.615321512327975,4.346
4.45878118599763,-0.561010350730296,4.995
4.40766993304171,-0.598529746543894,2.393
4.47163186236956,-0.595557465488513,4.886
4.6651543366989,-0.553325318887776,4.79
4.584822505295,-0.650934726553188,2.624
4.66813647781736,-0.646527556738135,3.315
4.7377316384712,-0.531000692172331,3.066
4.78930223311378,-0.641612497507015,3.298
4.90578321891617,-0.622070108355221,4.816
4.96861615740823,-0.647645401726794,4.903
5.00219726925191,-0.64687998810693,4.409
5.23483722324637,-0.615687705966988,4.325
5.45401473748426,-0.589567344873754,4.999
5.50342014838986,-0.563004140691281,4.752
5.57605680357403,-0.561516828349531,4.717
5.69390471623674,-0.576408608115005,4.323
5.80385826366272,-0.56807685708453,4.988
5.79616624299828,-0.575757357703245,4.502
5.73309600186167,-0.652140067166177,2.971
5.89705528716741,-0.564545560683304,4.28
6.00370733173213,-0.567923666219957,4.315
5.98877243325842,-0.573786669967437,4.502
6.10352106598274,-0.567790872843819,4.531
0.11468456622533,-0.738380361512322,2.496
0.114333745097302,-0.762356886165177,3.953
0.385567011876606,-0.756045842436076,3.613
0.697259216289713,-0.748601174371082,4.736
0.701043133392203,-0.695607565839991,4.226
0.777814310211529,-0.703450271774333,3.195
0.777866847589074,-0.703450009800412,4.119
0.872348354359812,-0.751709485515698,4.336
0.997446933363584,-0.656595593946151,4.717
0.947253621143382,-0.702923861098776,4.689
1.09450928764624,-0.73292623028912,4.97
1.10829233548522,-0.738176027264677,3.966
1.22418213812738,-0.730660301260781,4.479
1.56707333023542,-0.747265012953075,4.057
1.73556059704703,-0.753911288878391,3.138
1.87121606689233,-0.692121708038642,4.787
1.89166931580454,-0.779110464668823,4.767
2.00475335768445,-0.668601175785612,4.788
2.03005766408051,-0.66267677100598,3.806
2.0622989208659,-0.67828408549929,4.445
2.06043657182541,-0.708180958786595,3.809
1.9601378737566,-0.755752578601588,3.418
2.14395474036534,-0.691474079708679,4.6
2.1556941156861,-0.704203548898176,4.55
2.14427466253335,-0.750269499172879,4.768
2.25864746233973,-0.75030102575329,4.136
2.28812276059646,-0.744370316669868,4.143
2.35658775388806,-0.720011314805143,4.519
2.39108348144071,-0.758041697296099,2.379
2.49014621011349,-0.706277884756944,3.66
2.68229144827167,-0.735166517987286,3.836
2.71541121007833,-0.726928935673003,4.938
2.8804670258883,-0.7369801753087,4.383
3.08276582675117,-0.706864530235645,4.962
3.31558229950645,-0.697910073129727,4.613
3.45598354560806,-0.659787238453898,4.922
3.3747539325449,-0.701253542432841,4.276
3.53884831471232,-0.687787266442586,4.027
3.61988474984695,-0.741306440735342,3.415
3.61939675788249,-0.727587771634758,3.352
3.65764767284734,-0.734796775046706,3.769
3.6594280699528,-0.78197009082964,3.811
3.7548890959914,-0.661223105645149,4.029
3.69157260669969,-0.718720161239755,4.311
3.76571075013886,-0.689611277929787,4.371
3.84827584359256,-0.659620905783656,3.958
3.89579844077405,-0.659789693608557,4.989
3.92333167504377,-0.734856995712684,3.078
3.92058589269581,-0.752829625088725,2.603
3.8905062775017,-0.76053346442473,4.289
3.98295694550929,-0.776678828670779,4.778
4.03754409532345,-0.676029320120446,4.592
4.02024415877623,-0.709432894454625,3.157
4.08031856860626,-0.718495906851226,2.954
4.08031856860626,-0.718495906851226,4.451
4.0930300595082,-0.742940347644291,4.497
4.02595632017418,-0.779981152185844,3.337
4.08357954631854,-0.784671162205493,4.676
4.10671444894601,-0.77948508981892,4.681
4.18932307492551,-0.670148887515055,3.367
4.20363925243406,-0.673741439911571,4.857
4.33750844882484,-0.768735805748889,4.91
4.41714795837996,-0.663531158020452,3.508
4.41511855829171,-0.66405112197335,2.971
4.42438976857133,-0.739356815458414,4.817
4.42695538599113,-0.739344357298214,3.764
4.50361798413236,-0.754666252339358,3.359
4.61005745440098,-0.674314152426854,4.388
4.65821695748218,-0.700348186742757,3.05
4.66956381314109,-0.69971007185348,4.833
4.69838427049473,-0.773918129691827,4.982
4.85857374916138,-0.738492593688141,4.725
5.01551931175638,-0.661557945665881,4.095
5.01794942512918,-0.686626393851878,4.227
5.01061995420534,-0.706800682251882,4.693
4.98777852520094,-0.73469814439628,4.721
5.07841193666913,-0.708881853692665,3.927
5.2153126717086,-0.730739225049556,4.235
5.07296614044031,-0.775955246927895,3.935
5.07550013197046,-0.781903776346579,4.311
5.25151082133891,-0.662190260302454,4.928
5.58837243390486,-0.712260207240605,4.806
5.78626721701731,-0.690161683217366,4.618
5.82772125098254,-0.721635933769944,4.887
5.88729914169298,-0.759140735663936,4.077
5.88942711745378,-0.763567882692141,4.33
5.94938942880022,-0.722816690547755,4.948
6.05140113279781,-0.759573544157175,4.452
6.16524860926875,-0.660053476213985,4.352
6.17443419247353,-0.743773629613848,4.705
0.0410616176268763,-0.798443185148646,3.99
0.180318415907772,-0.8043351512388,4.706
0.137079693421514,-0.851781993625843,4.755
0.28834820889779,-0.81539085299176,3.459
0.495872992242174,-0.808133979212688,4.598
0.511242023739493,-0.827029170607244,4.93
0.39816086043111,-0.856480275284417,4.044
0.505961298133327,-0.900744763725855,3.798
0.641344515464873,-0.832589091123331,4.208
0.595636321733046,-0.899056969776251,3.52
1.11712610656402,-0.898611520212306,4.285
1.51531572408708,-0.891278772781859,3.87
1.8902898061675,-0.788587672843921,4.871
1.88740092584496,-0.816103860133772,4.518
1.89645592944922,-0.842504142717494,4.731
1.788683856838,-0.883390595260916,3.05
1.84958384056548,-0.865402619030229,4.942
2.04743827096749,-0.809365145811685,4.056
2.0435014040304,-0.821661287097957,4.803
2.0651723218633,-0.839554720937459,4.203
2.13579745384315,-0.8263309872447,4.143
2.08671823467732,-0.859485895968235,4.472
2.0641160327175,-0.865911004643403,4.574
2.27166020492454,-0.814174195663901,3.88
2.29522750152955,-0.803576308958103,3.877
2.31166223822399,-0.790771613110785,4.94
2.19269375436832,-0.846317464952688,4.846
2.2742464256071,-0.825839582114353,4.779
2.37432273696422,-0.822010623997989,3.867
2.51687670288304,-0.861407888319781,4.358
2.50518695949021,-0.894573150860037,4.966
2.5816813436708,-0.812409202485356,4.702
2.65699027404349,-0.904277130362978,4.824
2.78076368161849,-0.841695692768935,3.872
2.82206631699776,-0.862545836010764,2.815
3.10295475287855,-0.788425790414206,4.609
3.30610190889799,-0.847205595290253,3.848
3.2639389078789,-0.876689987410519,3.864
3.32743033344139,-0.851949415381538,4.77
3.32274511871386,-0.854508959579144,2.817
3.32274511871386,-0.854508959579144,2.881
3.17687918563773,-0.884206082551552,4.419
3.17806360202192,-0.885273362384721,2.515
3.19243370758636,-0.914001888534263,3.918
3.25734866382935,-0.897983016153089,4.783
3.43078662897181,-0.84584410792307,4.669
3.37335098662666,-0.854221918017972,4.475
3.41890414241197,-0.864413822813798,4.828
3.43354546969871,-0.871028333572195,4.228
3.67271829405781,-0.795929781347811,4.405
3.60696866499237,-0.897671070663353,4.738
3.7555544390642,-0.788663036161022,4.807
3.74985586732341,-0.803865439329324,3.5
3.77923573551449,-0.789262747698102,4.527
3.77942410349014,-0.79201767085896,4.401
3.80751260501114,-0.880643629405184,4.392
3.83050514392405,-0.862643493465598,4.007
3.96557858660638,-0.790282392434529,4.021
3.94932803520604,-0.821198019642212,4.561
3.94932803520604,-0.821198019642212,4.598
4.0078570257966,-0.835579862371341,4.928
4.0078570257966,-0.835579862371341,4.994
3.97906516199757,-0.850635453504419,3.833
3.98059397600001,-0.90930342553598,3.5
4.21710999315107,-0.788421250289223,4.743
4.30740248474408,-0.829987684854551,4.508
4.20281814308884,-0.859220337490293,4.746
4.27536023877759,-0.875378774252439,4.122
4.60618510984287,-0.811677292031281,4.561
4.58952441392229,-0.870502909880331,2.793
4.62685530841709,-0.862464677676948,4.799
4.76138620782199,-0.802055893305496,4.62
4.85095604199849,-0.801364656353376,4.902
4.83008347337017,-0.80230108989972,3.436
4.74132305326211,-0.874261334703765,3.635
4.83818789893076,-0.856443275002406,4.22
5.39990571625536,-0.82539241968428,3.203
5.42814359684185,-0.906191945397041,4.53
5.94575858492711,-0.818290293778006,2.287
6.06658541595782,-0.789704225067203,3.988
5.97144750307271,-0.895648461476693,3.479
6.18653727643352,-0.793991221807407,4.736
0.189167488637191,-1.00291975392148,4.359
0.298384938564217,-0.964220370147609,3.997
1.11912172021954,-1.03501783942846,4.554
1.19553055359618,-0.960716893945593,3.243
1.33304289302078,-1.00308788166286,4.767
1.52641130207559,-0.980293267624982,4.616
1.61573191580128,-0.959383856492415,4.685
1.72340931198002,-0.924598758585772,4.363
1.78833091024801,-0.935888266565191,4.51
2.08033896114083,-0.924716465684921,3.404
2.27950082623763,-0.927013867712063,4.789
2.27020684639259,-0.923661602822183,3.545
2.24854460790753,-1.01245210647243,4.957
2.29820222360242,-0.990819590071862,4.454
2.27162065646182,-1.04302622440724,4.292
2.3401420643799,-0.920198396427466,4.702
2.42688557205598,-1.00428817530725,4.518
2.49242605343022,-0.995437685894078,3.326
2.3429893833515,-1.03374693883825,4.866
2.40405212234785,-1.02916642327095,3.381
2.43076569938629,-1.03454845197569,2.238
2.50648554187502,-1.03375423483812,4.078
2.75484379235927,-0.937512023686407,4.946
2.60430333539541,-0.952387658807235,3.5
2.70924501279465,-0.978138690253855,4.49
2.70356960401649,-0.960442485426613,4.739
2.78950108102652,-0.970460088029767,4.379
2.77327722321535,-1.00457016064958,4.628
2.73758309098816,-1.00598695313744,4.736
2.73963835545966,-1.02519599190701,3.848
2.78707230841564,-1.03293814087104,4.894
